product_name,product_category,review_size,type,content,review,stars
Haier A-1100,AIR_CONDITIONER,Long,Negative,['Delivery'],"Delivery was a nightmare from start to finish.
The courier arrived two days later than the promised window, and the unit was left on the front step in a cramped, unprotected spot.
When I finally picked it up, the packaging was torn and the unit had visible scratches that were not present in the photos.
I had to call customer service twice to get a replacement box and a proper delivery schedule, which added hours of frustration.
Overall, the delivery experience ruined what could have been a good purchase.
",1
Wayfair S-1100,SOFA,Small,Positive,['Delivery' 'Price'],"I was pleasantly surprised by how fast the delivery came and how affordable the sofa was, making it a great deal.",5
Kenmore K9-300,REFRIGERATOR,Medium,Negative,['Price' 'Product appearance' 'Functionality'],"I was disappointed by the high price for a fridge that looks cheaply made and has a clunky, unreliable cooling system that often fails to keep my food cold. The overall build feels flimsy and the features are underwhelming for what I paid.",2
Pottery Barn T-2200,TABLE,Medium,Positive,['Price'],"I was pleasantly surprised by how affordable this table is, especially considering the solid construction and stylish design. The price definitely feels like a bargain for the quality you get, making it a smart choice for anyone looking to upgrade their dining space without breaking the bank.",4
IKEA B-500,BED,Medium,Negative,['Functionality'],"I bought this bed for my apartment, but the frame is flimsy and the slats collapse after a few weeks. Even though the price was cheap, the bed can't support my weight and I had to replace it within a month.",1
Panasonic M-7000,MICROWAVE,Small,Negative,['Functionality'],"The microwave's heating function is unreliable, leaving my meals unevenly cooked and frustrating to use.",1
Panasonic M-7000,MICROWAVE,Medium,Negative,['Delivery' 'Product appearance'],"The delivery was a nightmare; the package arrived late and the outer box was dented, making me question the care taken. Inside, the microwave looked like it had been handled roughly, with scratches on the front panel and a faint smell of old plastic.",2
Electrolux A-1200,AIR_CONDITIONER,Long,Positive,['Price' 'Functionality' 'Product appearance'],"I’ve been using this unit for a month now and the price was a real win for my budget, especially considering the sleek look it brings to my living room.
The design is modern and the matte finish feels premium without being flashy.
Functionally, it cools the room in minutes and the quiet mode is almost whisper‑quiet, which is a huge plus for my bedroom.
The remote is intuitive, and the built‑in timer and fan speed settings give me full control.
Overall, I feel like I got a high‑end performance at a mid‑range price point.",5
Panasonic A-7000,AIR_CONDITIONER,Small,Positive,['Delivery'],"The delivery of the Panasonic A-7000 was lightning-fast and the package arrived in perfect condition, making my purchase experience a breeze.",5
Herman Miller T-1700,TABLE,Medium,Positive,['Product appearance' 'Delivery' 'Functionality'],"The table’s sleek, minimalist design really stood out—its clean lines and polished surface give my office a modern, professional look. Delivery was surprisingly fast; the package arrived in perfect condition, and assembling it was a breeze thanks to the clear instructions. Functionally, the table is sturdy and spacious, providing ample workspace for my dual monitors and a comfortable height for long hours of work. Overall, I’m thrilled with how it enhances both the aesthetics and productivity of my setup.",5
Siemens S2-500,REFRIGERATOR,Medium,Negative,['Delivery'],"The delivery of my Siemens S2-500 was a nightmare; the courier arrived two days late and the unit was dented on the side. I had to call customer service twice to get a replacement, and the whole process left me frustrated.",1
Miele A-1800,AIR_CONDITIONER,Medium,Positive,['Functionality' 'Product appearance'],"I was pleasantly surprised by how quietly this unit runs while still delivering a powerful breeze that instantly cools the room. The sleek, minimalist design fits perfectly in my living space, and the intuitive controls make it a breeze to operate. Overall, a top‑tier air conditioner that looks as good as it performs!",5
Siemens M-1900,MICROWAVE,Small,Negative,['Product appearance'],"The sleek design looks more like a clunky appliance, and the dull finish feels cheap.",1
Wayfair S-1100,SOFA,Small,Positive,['Delivery' 'Product appearance' 'Price'],"I was pleasantly surprised by the fast delivery, the sofa’s sleek appearance, and the surprisingly affordable price.",5
IKEA B-500,BED,Small,Negative,['Functionality'],"The bed's frame collapses after a week of use, making it impossible to stay comfortable.",1
IKEA W-400,WARDROBE,Small,Positive,['Product appearance'],"The sleek, minimalist design of this wardrobe instantly elevates my bedroom décor.",5
Electrolux A-1200,AIR_CONDITIONER,Medium,Positive,['Product appearance' 'Functionality' 'Delivery'],"I was pleasantly surprised by how sleek and modern the unit looks on my living room wall. The cooling performance is spot on, with a quiet fan and quick temperature drop. Delivery was prompt and the installer was friendly, making the whole experience hassle‑free. Overall, this air conditioner exceeded my expectations.",5
Miele A-1800,AIR_CONDITIONER,Medium,Negative,['Delivery' 'Price' 'Product appearance'],"Delivery took an absurd amount of time, and when it finally arrived the unit looked like it had been shipped in a cardboard box that had seen better days. The price was steep for a product that looks cheaply made and the design feels more like a budget model than a premium unit.",2
Kenmore A-1600,AIR_CONDITIONER,Small,Negative,['Price' 'Delivery' 'Functionality'],"I paid a premium for the Kenmore A-1600, only to have it arrive late, malfunction immediately, and realize the price was far too steep for the subpar performance.",1
Kenmore K9-300,REFRIGERATOR,Medium,Negative,['Product appearance' 'Functionality' 'Price'],"I was disappointed with the Kenmore K9-300 right from the start – the stainless‑steel finish looks like a cheap imitation and the panels feel flimsy. The temperature control is erratic, with the fridge cycling on and off, and I’ve had to replace a faulty compressor after only a few months. On top of that, the price tag is steep for a unit that doesn’t even deliver basic reliability. Overall, it feels like a bad investment for a household that needs a dependable refrigerator.",1
Bosch W-6000,WASHING_MACHINE,Long,Negative,['Functionality' 'Delivery' 'Product appearance'],"First of all, the delivery was a nightmare – it took three weeks longer than the promised two, and the courier left the unit on the curb without a proper handover.
When I finally opened the box, the machine looked like it had been assembled in a discount factory: the paint was chipped, the control panel had a faint scratch, and the door latch felt flimsy.
Inside, the performance was even more disappointing; the wash cycle barely removed stains, and the spin cycle produced a loud, rattling noise that made me question the build quality.
I also noticed that the water usage was higher than advertised, which is a major concern for anyone watching their utility bill.
Overall, I feel like I paid for a premium product but received a subpar, poorly delivered, and cheaply finished washing machine.",1
